"sep=;"
Kunder
Forsikringsnummer;Etternavn;Fornavn;Kunde siden;Fakturaadresse;Ubetalte erstatninger
17222;3464.0;2007-02-05;3374.0;asdf;217223;87722.0;82899.0;Bjørkelunden 5;1954;Enebolig;Treverk;NEK;152
16277;4043.0;2010-12-02;5164.0;asdf;216278;20583.0;84552.0;Daniel Hansens gate 41;1962;Enebolig;Treverk;NEK;122
19002;4404.0;2009-03-19;7594.0;asdf;219003;22820.0;9308.0;Skihytteveien 68;1991;Enebolig;Treverk;NEK;223
13716;3913.0;2019-07-05;4756.0;asdf;213717;82828.0;5741.0;Gamle Stemvei 9;1955;Enebolig;Treverk;NEK;57
17824;2623.0;1999-01-22;9032.0;asdf;217825;44449.0;74989.0;Rolandvegen 70;2003;Enebolig;Treverk;NEK;489
10168;6366.0;2006-02-24;9507.0;asdf;210169;50346.0;464.0;Nedrelien 35;2018;Enebolig;Treverk;NEK;182
10297;258.0;2019-02-27;3816.0;asdf;210298;67286.0;52565.0;Kjosvik 41;1996;Enebolig;Treverk;NEK;431
15058;8318.0;1996-06-02;1819.0;asdf;215059;59164.0;37209.0;Øvre Ringvei 57;1969;Enebolig;Treverk;NEK;100
18334;6107.0;2006-12-20;2646.0;asdf;218335;23313.0;57631.0;Risøbank 43;1969;Enebolig;Treverk;NEK;116
15112;5206.0;2019-07-21;5129.0;asdf;215113;87870.0;41484.0;Naustvegen 3;1970;Enebolig;Treverk;NEK;143
16654;1417.0;1998-05-02;3437.0;asdf;216655;26410.0;11666.0;Doktorveien 10;2004;Enebolig;Treverk;NEK;33
13332;7659.0;2013-12-07;5949.0;asdf;213333;37138.0;93488.0;Bakkeveien 13;1960;Enebolig;Treverk;NEK;222
15989;330.0;2004-11-13;1115.0;asdf;215990;18335.0;78791.0;Filips gate 15;1953;Enebolig;Treverk;NEK;244
16659;5103.0;2002-10-11;8897.0;asdf;216660;56827.0;56449.0;Hans Holens gate 58;1985;Enebolig;Treverk;NEK;250
11962;7477.0;2013-05-11;6849.0;asdf;211963;86195.0;72469.0;Strandgaten 34;1961;Enebolig;Treverk;NEK;281
12886;81.0;1998-01-02;9004.0;asdf;212887;89810.0;66107.0;Telthusveien 51;1982;Enebolig;Treverk;NEK;50
14898;1983.0;2015-10-18;983.0;asdf;214899;40431.0;54388.0;Altagårdsbakken 75;1967;Enebolig;Treverk;NEK;78
15259;2364.0;2015-11-14;7773.0;asdf;215260;40825.0;4353.0;Vettaliveien 40;2009;Enebolig;Treverk;NEK;456
19042;1638.0;2016-11-23;7604.0;asdf;219043;13074.0;6405.0;Sentroveien 35;1989;Enebolig;Treverk;NEK;142
15394;1477.0;2008-08-01;1339.0;asdf;215395;23267.0;88122.0;Solåsen 10;1969;Enebolig;Treverk;NEK;216
10943;9868.0;2019-03-26;256.0;asdf;210944;21014.0;8087.0;Eventyrvegen 57;2001;Enebolig;Treverk;NEK;370
19147;4757.0;2010-11-15;4994.0;asdf;219148;94735.0;35332.0;Solstien 59;1963;Enebolig;Treverk;NEK;410
13541;260.0;2019-11-03;7419.0;asdf;213542;77848.0;81877.0;Gamle Jåttåvågen 99;2003;Enebolig;Treverk;NEK;64
11729;6330.0;1995-05-20;3002.0;asdf;211730;16421.0;8919.0;Elsbuneset 42;2014;Enebolig;Treverk;NEK;370
16198;3633.0;2005-08-13;3702.0;asdf;216199;80218.0;84125.0;Fortunaveien 7;1978;Enebolig;Treverk;NEK;135
16154;2964.0;2014-01-16;8403.0;asdf;216155;41942.0;33664.0;Industrigata 85;2014;Enebolig;Treverk;NEK;481
12779;8898.0;2018-12-27;876.0;asdf;212780;38654.0;89996.0;Junos vei 13;1994;Enebolig;Treverk;NEK;75
11230;2864.0;2016-04-11;5083.0;asdf;211231;88454.0;35153.0;Hasselveien 95;1959;Enebolig;Treverk;NEK;341
16067;5665.0;1995-09-07;9947.0;asdf;216068;36222.0;31453.0;Karisvingen 72;1996;Enebolig;Treverk;NEK;406
12512;9006.0;2006-06-15;9070.0;asdf;212513;62480.0;77187.0;Skomværgata 12;1989;Enebolig;Treverk;NEK;87
13943;7917.0;2003-04-07;323.0;asdf;213944;19722.0;29403.0;Voss gate 1;1994;Enebolig;Treverk;NEK;57
13292;5981.0;2019-01-10;823.0;asdf;213293;665.0;62929.0;Kleivastø 61;1988;Enebolig;Treverk;NEK;185
16554;1473.0;1996-06-03;377.0;asdf;216555;30054.0;57422.0;Kongsdatterveien 28;1999;Enebolig;Treverk;NEK;311
10918;948.0;2017-01-25;6712.0;asdf;210919;25882.0;32400.0;Belsbyveien 85;1968;Enebolig;Treverk;NEK;406
13238;7714.0;2000-09-09;2183.0;asdf;213239;26038.0;30913.0;Nordeidstølen 92;2001;Enebolig;Treverk;NEK;334
14764;8034.0;1995-10-09;7335.0;asdf;214765;85809.0;15507.0;Nadderudlia 78;1980;Enebolig;Treverk;NEK;419
17485;4292.0;2013-06-01;6900.0;asdf;217486;33109.0;54656.0;Solegårdsveien 91;1994;Enebolig;Treverk;NEK;294
10177;2640.0;2001-10-18;9021.0;asdf;210178;64479.0;65430.0;Borgveien 82;2004;Enebolig;Treverk;NEK;61
12444;9546.0;2000-04-19;782.0;asdf;212445;19864.0;97506.0;Bjørnerudveien 52;1970;Enebolig;Treverk;NEK;62
16947;4994.0;1998-05-14;5872.0;asdf;216948;73335.0;23649.0;Vallehellene 34;1999;Enebolig;Treverk;NEK;84
13948;8993.0;1998-11-12;4822.0;asdf;213949;56202.0;6097.0;Gravarskroken 36;1978;Enebolig;Treverk;NEK;494
15722;7548.0;2018-03-10;210.0;asdf;215723;93672.0;5617.0;Rasmusbakken 95;1992;Enebolig;Treverk;NEK;279
18636;2912.0;2014-07-11;3791.0;asdf;218637;36288.0;62086.0;Brønnøyveien 24;1985;Enebolig;Treverk;NEK;500
17473;1663.0;2001-11-27;994.0;asdf;217474;13715.0;96500.0;Brattvollveien 59;1962;Enebolig;Treverk;NEK;439
12900;2245.0;2013-09-28;6812.0;asdf;212901;77173.0;31792.0;Veralandveien 62;1960;Enebolig;Treverk;NEK;229
11515;8972.0;2007-11-14;7139.0;asdf;211516;48970.0;38.0;Øyern plass 83;1977;Enebolig;Treverk;NEK;373
14361;7295.0;2011-02-09;5916.0;asdf;214362;44722.0;94540.0;Anders Rørholts vei 89;1976;Enebolig;Treverk;NEK;309
12091;7090.0;2000-01-13;2783.0;asdf;212092;29299.0;54418.0;Andreas Nilsens vei 47;1985;Enebolig;Treverk;NEK;246
12377;6294.0;2013-09-24;2583.0;asdf;212378;8473.0;8510.0;Nyborgveien 24;1979;Enebolig;Treverk;NEK;284
19425;2874.0;2003-09-15;5779.0;asdf;219426;35000.0;31990.0;Frits Thaulows gate 62;1983;Enebolig;Treverk;NEK;354
13063;3562.0;2015-08-01;4239.0;asdf;213064;16480.0;5708.0;Storhaugen 39;1990;Enebolig;Treverk;NEK;155
13091;9325.0;1998-05-03;6179.0;asdf;213092;31055.0;81345.0;Rosenlundveien 18;2015;Enebolig;Treverk;NEK;366
14340;5020.0;2010-07-16;6676.0;asdf;214341;85765.0;46706.0;Sandmovegen 43;1999;Enebolig;Treverk;NEK;226
16849;3611.0;1996-02-24;1317.0;asdf;216850;88711.0;20032.0;Bølerbakken 26;1964;Enebolig;Treverk;NEK;208
11911;782.0;2003-02-05;7516.0;asdf;211912;41868.0;3193.0;Feddersens gate 94;1971;Enebolig;Treverk;NEK;315
17080;6736.0;2000-12-18;35.0;asdf;217081;22434.0;58432.0;Pettersand 4;2006;Enebolig;Treverk;NEK;264
18198;6572.0;2012-01-26;5640.0;asdf;218199;78521.0;94374.0;Lensmann Jens Sørums vei 75;2002;Enebolig;Treverk;NEK;248
13846;5162.0;2018-02-20;4682.0;asdf;213847;14848.0;12330.0;Telthusveien 45;1952;Enebolig;Treverk;NEK;484
17957;418.0;1997-04-28;4593.0;asdf;217958;26940.0;14404.0;Alfheimvegen 18;1951;Enebolig;Treverk;NEK;332
16331;2086.0;2000-12-12;2738.0;asdf;216332;5948.0;30342.0;Torevågvegen 95;1985;Enebolig;Treverk;NEK;168
11257;4011.0;2007-07-01;4519.0;asdf;211258;86789.0;75476.0;Korten 96;2016;Enebolig;Treverk;NEK;379
12616;9086.0;1999-09-24;8914.0;asdf;212617;78103.0;88382.0;Skoglien 41;1983;Enebolig;Treverk;NEK;145
15653;5172.0;1998-09-23;4221.0;asdf;215654;45916.0;42877.0;Hagabråten 61;2007;Enebolig;Treverk;NEK;143
14829;349.0;2001-09-24;890.0;asdf;214830;24129.0;85353.0;Møllervegen 93;2000;Enebolig;Treverk;NEK;87
10980;2921.0;2003-06-08;4805.0;asdf;210981;72022.0;33404.0;Europaveien 85;1962;Enebolig;Treverk;NEK;493
14715;627.0;2014-10-18;8915.0;asdf;214716;68754.0;91699.0;Dr. Backers veg 82;2012;Enebolig;Treverk;NEK;328
15589;478.0;2006-12-20;9393.0;asdf;215590;51096.0;34981.0;Grenaderveien 30;1986;Enebolig;Treverk;NEK;174
19789;8992.0;2006-03-06;3760.0;asdf;219790;8690.0;22929.0;Hans Dahms vei 66;2010;Enebolig;Treverk;NEK;494
12336;7296.0;1999-12-09;4323.0;asdf;212337;45416.0;36313.0;Fjordgløttvegen 20;1995;Enebolig;Treverk;NEK;41
16926;5896.0;2015-12-18;8832.0;asdf;216927;58275.0;10525.0;Engvegen 31;2002;Enebolig;Treverk;NEK;211
18520;7064.0;2018-08-01;4173.0;asdf;218521;49232.0;94971.0;Jordbærstien 61;1960;Enebolig;Treverk;NEK;91
10214;9973.0;1996-03-08;5270.0;asdf;210215;70948.0;52415.0;Smedsletta 60;1979;Enebolig;Treverk;NEK;338
10556;5150.0;2000-08-13;7856.0;asdf;210557;30263.0;61302.0;Dragonstien 5;1994;Enebolig;Treverk;NEK;109
16006;1220.0;2010-11-02;3971.0;asdf;216007;16332.0;47394.0;Matrosvegen 25;1951;Enebolig;Treverk;NEK;322
14198;7707.0;2006-12-09;1623.0;asdf;214199;84974.0;40590.0;Ulveveien 58;1996;Enebolig;Treverk;NEK;144
17670;9851.0;2009-05-17;7195.0;asdf;217671;7218.0;51852.0;Storhauggata 25;1987;Enebolig;Treverk;NEK;94
12840;2721.0;2012-02-01;9705.0;asdf;212841;8901.0;6032.0;Ole Nypans veg 2;1978;Enebolig;Treverk;NEK;217
14339;9299.0;2009-04-19;1295.0;asdf;214340;67839.0;25147.0;Torfinns gate 31;1961;Enebolig;Treverk;NEK;130
19621;9592.0;1997-01-22;484.0;asdf;219622;17177.0;95491.0;Paradevegen 47;1998;Enebolig;Treverk;NEK;72
14428;3840.0;2004-05-20;9882.0;asdf;214429;90872.0;30883.0;Schiøtts vei 55;1976;Enebolig;Treverk;NEK;46
11999;484.0;2006-10-07;2198.0;asdf;212000;77953.0;21652.0;Abildsøfaret 5;1951;Enebolig;Treverk;NEK;455
13807;9030.0;2005-05-23;8021.0;asdf;213808;93481.0;96684.0;Møllers gate 9;1991;Enebolig;Treverk;NEK;430
15792;6090.0;2015-02-19;5910.0;asdf;215793;50381.0;51365.0;Fridtjof Nansens plass 5;2001;Enebolig;Treverk;NEK;30
14331;3656.0;1998-12-24;7085.0;asdf;214332;79554.0;54499.0;Engebråtan 28;1999;Enebolig;Treverk;NEK;185
10950;2139.0;2012-10-14;6891.0;asdf;210951;3980.0;31453.0;Risøbank 38;2006;Enebolig;Treverk;NEK;360
16407;2593.0;1998-06-25;4435.0;asdf;216408;46430.0;50559.0;Fastings gate 31;1990;Enebolig;Treverk;NEK;299
18645;3204.0;2009-09-10;8497.0;asdf;218646;51679.0;76095.0;Muslingveien 17;1979;Enebolig;Treverk;NEK;355
12030;4195.0;1999-12-05;7836.0;asdf;212031;72281.0;4150.0;Bliksrudveien 57;1966;Enebolig;Treverk;NEK;231
11445;872.0;2011-03-14;1029.0;asdf;211446;93686.0;28079.0;Kyrkslettvegen 11;1998;Enebolig;Treverk;NEK;231
19248;8489.0;2012-07-21;3456.0;asdf;219249;61539.0;35036.0;Oppsjøveien 30;1989;Enebolig;Treverk;NEK;46
10608;9581.0;1995-09-03;8599.0;asdf;210609;21715.0;85961.0;Langeveien 54;1973;Enebolig;Treverk;NEK;344
19493;3800.0;1995-10-06;7129.0;asdf;219494;10682.0;44299.0;Sandskargata 30;1972;Enebolig;Treverk;NEK;70
18870;4456.0;1999-03-23;9167.0;asdf;218871;43956.0;62159.0;Frølichs vei 15;1951;Enebolig;Treverk;NEK;115
13080;4108.0;2002-11-08;2804.0;asdf;213081;89664.0;39243.0;Kamperhauggata 21;1954;Enebolig;Treverk;NEK;143
10160;3668.0;2015-04-27;7902.0;asdf;210161;87364.0;24262.0;Othilie Tonnings vei 99;2001;Enebolig;Treverk;NEK;39
14722;5963.0;2001-06-02;2063.0;asdf;214723;60066.0;7567.0;Rambergveien 63;1981;Enebolig;Treverk;NEK;466
16805;287.0;1999-06-02;9161.0;asdf;216806;57531.0;8785.0;Kringsjåveien 95;1958;Enebolig;Treverk;NEK;45
19785;9475.0;2019-03-23;7050.0;asdf;219786;90361.0;96480.0;Sollmanns vei 75;1951;Enebolig;Treverk;NEK;386
15415;8229.0;2012-06-23;4959.0;asdf;215416;49891.0;59461.0;Bråmyra 84;1967;Enebolig;Treverk;NEK;156
13759;5582.0;2011-10-10;9965.0;asdf;213760;267.0;61936.0;Falkåsen 66;1973;Enebolig;Treverk;NEK;84
17432;6957.0;2005-12-17;5572.0;asdf;217433;7197.0;67087.0;Kvalvågveien 39;2003;Enebolig;Treverk;NEK;88
16017;1651.0;2014-05-10;6148.0;asdf;216018;11433.0;19444.0;Solstien 80;1963;Enebolig;Treverk;NEK;229
14846;5528.0;1996-10-01;2405.0;asdf;214847;87369.0;98593.0;Ladetrøa 33;1978;Enebolig;Treverk;NEK;279
19137;8338.0;1997-04-05;7551.0;asdf;219138;93060.0;3788.0;Thomas Von Westens gate 62;1975;Enebolig;Treverk;NEK;55
13465;5973.0;2016-12-21;4123.0;asdf;213466;53769.0;36282.0;Kneiken 52;1970;Enebolig;Treverk;NEK;207
12632;4548.0;2006-10-21;3963.0;asdf;212633;68475.0;19795.0;Parkveien 61;2007;Enebolig;Treverk;NEK;359
16907;3034.0;2002-06-06;7338.0;asdf;216908;22979.0;83405.0;Bjørningstadveien 98;1985;Enebolig;Treverk;NEK;233
16668;843.0;1997-04-22;2188.0;asdf;216669;86162.0;35377.0;Munkerudkleiva 67;1964;Enebolig;Treverk;NEK;284
19198;7260.0;2013-01-19;5882.0;asdf;219199;25724.0;29040.0;Gramsborgveien 80;1974;Enebolig;Treverk;NEK;381
13213;3269.0;2011-12-03;4488.0;asdf;213214;52877.0;30540.0;Store Skippergate 81;2000;Enebolig;Treverk;NEK;111
11447;7935.0;2011-05-01;4296.0;asdf;211448;20735.0;92216.0;Movegen 21;1986;Enebolig;Treverk;NEK;228
17377;7247.0;2016-11-27;8539.0;asdf;217378;59022.0;16397.0;Veslevegen 14;1981;Enebolig;Treverk;NEK;229
12545;1592.0;2009-10-11;5575.0;asdf;212546;10164.0;71887.0;Symrekleiva 24;1958;Enebolig;Treverk;NEK;398
12687;9542.0;2005-08-06;1247.0;asdf;212688;22129.0;77878.0;Bekkefaret 52;1967;Enebolig;Treverk;NEK;249
19839;3579.0;2000-08-27;6684.0;asdf;219840;84761.0;86422.0;Hjalmar Larsens gate 59;1969;Enebolig;Treverk;NEK;43
15499;848.0;2000-02-16;8567.0;asdf;215500;70298.0;32387.0;H W Friis veg 29;1985;Enebolig;Treverk;NEK;189
15264;5911.0;2017-11-25;1310.0;asdf;215265;82845.0;70796.0;Jernverksgata 53;1950;Enebolig;Treverk;NEK;343
16020;2618.0;1996-10-05;7965.0;asdf;216021;81875.0;54377.0;Myrveien 30;1978;Enebolig;Treverk;NEK;242
18270;2407.0;2018-02-19;8894.0;asdf;218271;44232.0;12405.0;Bakkeveien 39;2001;Enebolig;Treverk;NEK;62
17574;5929.0;2016-07-16;1204.0;asdf;217575;41468.0;31312.0;Lille Frogner allé 32;1988;Enebolig;Treverk;NEK;429
15021;1931.0;2016-06-12;3457.0;asdf;215022;36031.0;22227.0;Nesttunkollen 79;1977;Enebolig;Treverk;NEK;206
11808;6822.0;2011-04-09;4672.0;asdf;211809;68168.0;14098.0;Borgenbråten 69;1976;Enebolig;Treverk;NEK;127
13765;6812.0;2004-01-02;7429.0;asdf;213766;15405.0;75826.0;Knausen 21;1952;Enebolig;Treverk;NEK;94
16530;8972.0;2005-01-20;2938.0;asdf;216531;98493.0;12170.0;Rosenlundveien 10;1950;Enebolig;Treverk;NEK;32
10177;4513.0;2002-10-13;3717.0;asdf;210178;21111.0;66306.0;Kløverstien 97;1972;Enebolig;Treverk;NEK;412
17699;7646.0;2015-04-14;5130.0;asdf;217700;52032.0;32772.0;Linstubben 75;1964;Enebolig;Treverk;NEK;271
15493;110.0;2016-01-13;3370.0;asdf;215494;42445.0;86777.0;Hans Amundsens gate 78;1971;Enebolig;Treverk;NEK;489
17989;6005.0;2018-12-12;7611.0;asdf;217990;89570.0;68885.0;Märthas veg 99;2010;Enebolig;Treverk;NEK;135
14259;1777.0;2015-03-25;3167.0;asdf;214260;46086.0;90530.0;Øverlandsvegen 95;1986;Enebolig;Treverk;NEK;289
18345;4567.0;2015-02-08;9922.0;asdf;218346;96607.0;48018.0;Bernt Balchens vei 71;1994;Enebolig;Treverk;NEK;408
15929;2548.0;2016-08-02;4893.0;asdf;215930;21469.0;33499.0;Bjørkelunden 82;2002;Enebolig;Treverk;NEK;344
11252;3754.0;2003-04-22;9877.0;asdf;211253;55625.0;54756.0;Ole Irgens vei 22;2006;Enebolig;Treverk;NEK;388
18829;9234.0;2006-09-27;6362.0;asdf;218830;32427.0;38704.0;Telthusveien 36;1952;Enebolig;Treverk;NEK;356
19657;7023.0;2007-07-10;3082.0;asdf;219658;73164.0;89893.0;Ingrids gate 70;1993;Enebolig;Treverk;NEK;130
19757;6016.0;1996-02-04;9496.0;asdf;219758;68742.0;74205.0;Russevikveien 90;1971;Enebolig;Treverk;NEK;184
14102;6906.0;2001-06-10;1493.0;asdf;214103;83768.0;74944.0;Stensveien 93;1965;Enebolig;Treverk;NEK;193
10080;6527.0;2002-02-22;2871.0;asdf;210081;43066.0;69824.0;Banuren 100;1989;Enebolig;Treverk;NEK;164
10418;4800.0;1998-12-14;473.0;asdf;210419;80782.0;29186.0;Bernhusveien 15;2016;Enebolig;Treverk;NEK;161
16945;9546.0;2017-05-01;4068.0;asdf;216946;44292.0;54120.0;Peter Aas' vei 16;2009;Enebolig;Treverk;NEK;296
10440;2454.0;2010-02-02;3463.0;asdf;210441;56030.0;58292.0;Sandshagan 11;1977;Enebolig;Treverk;NEK;193
15508;2005.0;2005-01-16;9223.0;asdf;215509;55882.0;59994.0;Hummelvikveien 50;1952;Enebolig;Treverk;NEK;174
10615;9692.0;2011-02-18;4985.0;asdf;210616;72226.0;31885.0;Eldøyane 18;1994;Enebolig;Treverk;NEK;493
18712;4382.0;1999-04-18;9803.0;asdf;218713;87726.0;81983.0;Sørbybakken 34;1996;Enebolig;Treverk;NEK;477
13895;203.0;2017-08-15;7197.0;asdf;213896;13509.0;26428.0;Tømmeråsveien 52;1966;Enebolig;Treverk;NEK;235
10319;2701.0;1996-11-04;8297.0;asdf;210320;24343.0;22732.0;Skjønningsengvegen 54;1966;Enebolig;Treverk;NEK;71
19774;3761.0;2019-04-10;6265.0;asdf;219775;25403.0;53790.0;Espentunet 51;1992;Enebolig;Treverk;NEK;43
19493;7659.0;2006-02-25;345.0;asdf;219494;24012.0;44317.0;Vaglefjellbakken 67;2013;Enebolig;Treverk;NEK;240
16120;2492.0;1996-03-15;2911.0;asdf;216121;32717.0;10883.0;Kvietunet 69;1995;Enebolig;Treverk;NEK;425
10703;9635.0;2007-04-19;7613.0;asdf;210704;11135.0;23697.0;Fagernes 91;2005;Enebolig;Treverk;NEK;111
18710;563.0;2008-10-21;9316.0;asdf;218711;96028.0;29532.0;Odins vei 2;2019;Enebolig;Treverk;NEK;332
16188;6024.0;2017-04-26;9312.0;asdf;216189;42105.0;16886.0;Rugdeberget 77;1995;Enebolig;Treverk;NEK;432
17672;8220.0;1999-06-28;3200.0;asdf;217673;56217.0;29068.0;Gamle Stemvei 54;2015;Enebolig;Treverk;NEK;120
14504;5734.0;2004-08-20;1981.0;asdf;214505;48103.0;45075.0;Industrigata 71;1977;Enebolig;Treverk;NEK;411
18665;891.0;2010-07-24;822.0;asdf;218666;10417.0;23467.0;Gulsetkåsa 11;2000;Enebolig;Treverk;NEK;412
13603;8073.0;1998-10-02;1961.0;asdf;213604;19032.0;90848.0;Barbugårdsveien 100;2006;Enebolig;Treverk;NEK;380
10957;9823.0;1999-08-15;3722.0;asdf;210958;67629.0;52816.0;Kirkegårdsveien 58;2016;Enebolig;Treverk;NEK;461
17253;9324.0;2006-02-14;8910.0;asdf;217254;76484.0;14704.0;Grønmoveien 26;1978;Enebolig;Treverk;NEK;195
14401;4259.0;2015-01-11;1647.0;asdf;214402;70278.0;34364.0;Raustuvegen 19;2014;Enebolig;Treverk;NEK;307
19245;4064.0;2009-04-24;8796.0;asdf;219246;55534.0;59547.0;Stærvegen 25;1982;Enebolig;Treverk;NEK;472
14022;6184.0;2005-06-22;8413.0;asdf;214023;80654.0;89930.0;Vesthagen 98;1995;Enebolig;Treverk;NEK;32
17465;7878.0;2019-03-15;514.0;asdf;217466;99927.0;33521.0;Geiteramsveien 39;1991;Enebolig;Treverk;NEK;268
12536;1557.0;2019-05-23;2117.0;asdf;212537;30135.0;47313.0;Knut Glomsaas' vei 23;2017;Enebolig;Treverk;NEK;455
12256;8662.0;1998-06-04;8441.0;asdf;212257;45642.0;3709.0;Kleivastø 51;2000;Enebolig;Treverk;NEK;396
16502;3901.0;1998-02-02;4339.0;asdf;216503;84934.0;99385.0;Haugeplassen 10;1993;Enebolig;Treverk;NEK;373
17413;2588.0;2019-01-03;102.0;asdf;217414;45454.0;83344.0;Østre Aspehaug 100;2019;Enebolig;Treverk;NEK;92
15532;2378.0;2015-11-15;5210.0;asdf;215533;96819.0;70792.0;Betongveien 48;1968;Enebolig;Treverk;NEK;148
14031;7905.0;2011-10-06;5280.0;asdf;214032;49853.0;37929.0;Sigrid Undsets veg 60;1968;Enebolig;Treverk;NEK;92
15821;6823.0;2009-06-15;2895.0;asdf;215822;73147.0;26536.0;Grønstads gate 33;1980;Enebolig;Treverk;NEK;51
11847;7922.0;2003-03-14;2615.0;asdf;211848;35354.0;40900.0;Breidablikk 79;1989;Enebolig;Treverk;NEK;79
12648;1847.0;1999-03-17;3969.0;asdf;212649;74400.0;43870.0;Nedre Ullern terrasse 54;1988;Enebolig;Treverk;NEK;459
19306;4798.0;2005-08-18;1925.0;asdf;219307;66376.0;76928.0;Dalbakkveien 91;1965;Enebolig;Treverk;NEK;46
19911;9718.0;1995-06-14;6300.0;asdf;219912;65819.0;66358.0;Kjosvik 85;1971;Enebolig;Treverk;NEK;116
10840;4512.0;1996-10-12;8837.0;asdf;210841;5816.0;84353.0;Asalveien 13;1979;Enebolig;Treverk;NEK;482
16009;4423.0;2019-06-28;4029.0;asdf;216010;35316.0;1743.0;Rasmusbakken 49;1991;Enebolig;Treverk;NEK;337
19831;6640.0;2008-01-09;619.0;asdf;219832;39006.0;27782.0;Granholmlia 29;1962;Enebolig;Treverk;NEK;155
18243;2716.0;2019-12-20;8035.0;asdf;218244;51037.0;53265.0;Anders Liaklevs veg 74;1994;Enebolig;Treverk;NEK;30
16387;9970.0;2019-12-16;342.0;asdf;216388;25648.0;21363.0;Betongveien 25;1957;Enebolig;Treverk;NEK;56
14677;641.0;1997-05-22;3081.0;asdf;214678;2255.0;22094.0;Steintangvegen 79;2012;Enebolig;Treverk;NEK;396
15357;7067.0;1995-12-06;2773.0;asdf;215358;37966.0;85892.0;Øvre Eikervei 70;2019;Enebolig;Treverk;NEK;382
15935;9200.0;2019-01-23;5755.0;asdf;215936;33408.0;96340.0;Nedre Eidstredet 80;1976;Enebolig;Treverk;NEK;22
19150;1645.0;2010-12-09;1983.0;asdf;219151;37640.0;93956.0;Nisevegen 66;1976;Enebolig;Treverk;NEK;320
18147;8320.0;2015-03-02;7789.0;asdf;218148;28425.0;46537.0;Georg Feydts gate 48;1987;Enebolig;Treverk;NEK;88
17582;1237.0;2013-01-13;3022.0;asdf;217583;57802.0;40067.0;Gramsborgveien 51;1981;Enebolig;Treverk;NEK;129
12314;831.0;1995-05-03;2000.0;asdf;212315;18471.0;73007.0;Smedsvingen 40;1991;Enebolig;Treverk;NEK;23
15589;6199.0;2017-11-14;3925.0;asdf;215590;27952.0;16307.0;Venus vei 35;1982;Enebolig;Treverk;NEK;34
11893;6083.0;2003-06-25;1603.0;asdf;211894;98904.0;67168.0;Geiteramsveien 75;1977;Enebolig;Treverk;NEK;203
14952;9535.0;2012-10-13;7455.0;asdf;214953;51896.0;33102.0;Hjørnerødgata 75;2013;Enebolig;Treverk;NEK;137
14979;0.0;1997-12-05;5908.0;asdf;214980;71724.0;65590.0;Harpunveien 67;1981;Enebolig;Treverk;NEK;325
14650;1245.0;2011-05-18;3940.0;asdf;214651;46862.0;7003.0;Store Skippergate 35;1995;Enebolig;Treverk;NEK;162
19524;1347.0;2014-05-24;4079.0;asdf;219525;58372.0;62888.0;Østgårds vei 67;1955;Enebolig;Treverk;NEK;266
11383;169.0;2015-04-11;7911.0;asdf;211384;62772.0;95652.0;Vassfaret 54;2013;Enebolig;Treverk;NEK;217
12245;8850.0;2006-04-26;5945.0;asdf;212246;86284.0;92542.0;Smedsletta 31;1974;Enebolig;Treverk;NEK;303
19207;1949.0;2018-01-25;779.0;asdf;219208;85744.0;2852.0;Sørumgata 38;1966;Enebolig;Treverk;NEK;102
13285;1350.0;2009-11-24;6810.0;asdf;213286;28676.0;84100.0;Løkka Bru 36;1950;Enebolig;Treverk;NEK;317
13015;2690.0;1996-02-07;9042.0;asdf;213016;6760.0;94607.0;Peter Aas' vei 46;1989;Enebolig;Treverk;NEK;184
13035;739.0;2007-05-05;6918.0;asdf;213036;10958.0;20420.0;Måmyrstien 84;1985;Enebolig;Treverk;NEK;159
13744;4264.0;1995-08-28;5992.0;asdf;213745;24741.0;89081.0;Heggestien 14;1971;Enebolig;Treverk;NEK;380
16119;414.0;2016-08-26;6731.0;asdf;216120;16848.0;59369.0;Øvre Sverresborg 28;1979;Enebolig;Treverk;NEK;25
13101;8656.0;2005-10-17;3402.0;asdf;213102;40084.0;42581.0;Vollgata 92;1956;Enebolig;Treverk;NEK;202
19011;5333.0;2017-05-01;9948.0;asdf;219012;5987.0;57033.0;Bregneveien 86;1975;Enebolig;Treverk;NEK;203
18330;6433.0;2009-02-16;8638.0;asdf;218331;25572.0;71425.0;Kollåsskiftet 49;1995;Enebolig;Treverk;NEK;170
13045;4966.0;2012-06-13;3877.0;asdf;213046;61918.0;98341.0;Klostervegen 34;1973;Enebolig;Treverk;NEK;289
14842;4203.0;2004-01-06;3277.0;asdf;214843;40042.0;23344.0;Bekkefaret 34;1973;Enebolig;Treverk;NEK;266
14390;984.0;2017-04-02;3434.0;asdf;214391;37703.0;56127.0;Halmstadveien 86;1988;Enebolig;Treverk;NEK;83
18088;8362.0;2002-07-25;2267.0;asdf;218089;78666.0;44732.0;Steinurbakken 97;1989;Enebolig;Treverk;NEK;325
19012;7922.0;2017-12-13;2127.0;asdf;219013;29288.0;37336.0;Ditlev Bloms veg 88;1979;Enebolig;Treverk;NEK;197
14236;2458.0;2013-03-09;3674.0;asdf;214237;76492.0;75477.0;Blåtoppveien 60;1954;Enebolig;Treverk;NEK;39
17740;9244.0;2007-04-15;9605.0;asdf;217741;3411.0;75940.0;Sandbækveien 42;1952;Enebolig;Treverk;NEK;220
