sep=;
Kunder
Forsikringsnummer;Etternavn;Fornavn;Kunde siden;Fakturaadresse;Ubetalte erstatninger
18967;Karlsen;Maiken;2009-12-26;Åsenhagen 98;54823.0
18968;Digre;Vilja;1996-7-1;Folke Bernadottes vei 7;47271.0
18969;Mikalsen;Lykke;2015-3-16;Lågendalsveien 61;46998.0
18970;Jakobsen;Anders;1998-2-20;Langårdvegen 83;89171.0
18971;Arnøy;Lerke;2017-3-3;Johannes Minsaas' veg 26;54687.0
18972;Wangen;Håkon;2017-7-26;Hvidstenveien 79;16826.0
18973;Refsdal;Mathilde;2005-4-28;Furustadveien (uten husnummer) 46;48035.0
18974;Mikalsen;Eirik;2004-2-3;Speiderveien 84;22707.0
18975;Næss;Robin;2011-1-1;Anders Liaklevs veg 81;21037.0
18976;Salte;Simon;2000-6-20;Søre Renen 87;65625.0
18977;Rohde;Regine;1996-4-13;Rambergveien 90;72219.0
18978;Lie;Sigmund;2014-2-21;Gjetaren 19;96654.0
18979;Holm;Andrea;2018-9-5;Westvang 36;56462.0
18980;Farstad;Hedda;2014-10-13;Veslevegen 54;53545.0
18981;Reinertsen;Markus;2001-6-28;Bjørningstadveien 36;6507.0
18982;Vangen;Elias;2004-7-12;Sandgata 32;53408.0
18983;Solheim;Jakob;2004-9-10;Frogner plass 58;85600.0
18984;Andersen;Silje;2019-1-5;Steintangvegen 4;71497.0
18985;Larsen;Fredrik;1998-3-10;Nedre Ullern terrasse 54;19838.0
18986;Skår;Jon;2016-2-9;Bakaasen 99;4235.0
18987;Larsen;Henrik;2002-10-22;Arbeidergata 46;80689.0
18988;Andersen;Martin;2014-5-1;Skoleveien 95;17607.0
18989;Lillevik;Håkon;2006-12-25;Torevågvegen 9;28346.0
18990;Gjøsund;Lars;2012-12-12;Solfjellstubben 33;53373.0
18991;Ellingsen;Hafsa;2006-2-18;Bergstien 66;50175.0
18992;Johansen;Ella;2011-3-16;Nedre Kristianstens gate 41;1221.0
18993;Svendsen;Marvin;1997-3-4;Kringsjåvegen 28;10775.0
18994;Flø;Marie;1998-6-25;Nedre Movei 89;79248.0
18995;Årseth;Erika;1999-1-9;Rambergveien 91;94222.0
18996;Bjørkli;Sandra;1995-2-25;Gravdalsveien 47;44360.0
18997;Strøm;Ingeborg;2015-3-11;Elgveien 63;75186.0
18998;Lea;Ahmed;2012-1-15;Fjordgata 14;13884.0
18999;Mathisen;Tuva;2009-11-2;Høylandsvegen 41;79957.0
19000;Kristiansen;Aurora;1996-6-0;Rifleveien 22;60636.0
19001;Birkeland;Julian;2011-8-6;Malmveien 71;81138.0
19002;Torkelsen;Oda;2009-7-6;Stasjonsvegen 62;28079.0
19003;Myhren;Alva;2005-7-1;Rolandvegen 39;79295.0
19004;Berg;Jonathan;2013-5-22;Stranddalsveien 61;91811.0
19005;Begum;Henrik;2004-0-10;Sveiserveien 95;32487.0
19006;Gullaksen;Sanna;2013-6-15;Sandvollia 61;82842.0
19007;Løberg;Mathea;2015-8-2;Sigurd Nergaards veg 75;19119.0
19008;Sandli;Ylva;2012-0-21;Naxbie 74;36633.0
19009;Pedersen;Jonathan;2000-9-16;Andreas Nilsens vei 7;82606.0
19010;Dahlberg;Mathias;2012-2-14;Kartheia 50;67046.0
19011;Bergmann;Aron;2012-0-7;Hasselveien 56;90995.0
19012;Jespersen;Elena;2005-3-21;Tetenveien 92;68221.0
19013;Smith;Maria;2001-5-24;Rugdeveien 11;77472.0
19014;Håkonsen;Mie;2005-7-22;Fossekallen 97;68229.0
19015;Halland;Lina;2012-2-19;Lilletorget 18;12742.0
19016;Standal;Ragna;2012-2-17;Veralandveien 85;11574.0
19017;Sivertsen;Sofie;1995-1-22;Welhavens gate 90;2642.0
19018;Hynne;Jonas;2004-10-18;Granlytunet 39;68789.0
19019;Simonsen;Håkon;2013-5-21;Mjølnervegen 59;34362.0
19020;Aksdal;﻿Emma;2010-5-0;Jernverksgata 83;27970.0
19021;Johansen;Emmett;2017-10-18;Granliveien 88;77191.0
19022;Somby;Jonas;1995-1-0;Lunas vei 24;95604.0
19023;Krogstad;Magnus;2005-5-23;Grønli allé 35;8426.0
19024;Haugland;Linea;2002-12-25;Bakkegata 53;78455.0
19025;Nørstebø;Maria;2016-6-28;Skarpholvegen 61;31721.0
19026;Aarsland;Tuva;2008-5-2;Sørbybakken 84;36668.0
19027;Tronstad;Lucas;2013-9-25;Nersengan 13;27066.0
19028;Salte;Kim;2010-0-0;Møllervegen 24;89103.0
19029;Granås;Vegard;2018-5-23;Grensevegen 90;87058.0
19030;Svihus;Kristian;2019-2-2;Yttervikveien 47;26509.0
19031;Sivertsen;Emma;2000-12-24;Søre Renen 40;18536.0
19032;Harkestad;Trygve;2004-8-5;Femdalsund 23;49729.0
19033;Johansen;Filip;2015-3-21;Kyrkslettvegen 40;15445.0
19034;Lorentzen;Sofie;2010-3-23;Lilletorget 91;52731.0
19035;Rønning;Thea;2012-0-5;Ulsetåsen 80;64069.0
19036;Bakka;Filip;1999-5-1;Sletteheia 18;13686.0
19037;Pedersen;Jon;2013-4-25;Møllers gate 27;55889.0
19038;Kalleberg;Victor;1998-3-15;Syftesokbakken 8;80039.0
19039;Nilsen;Henrik;2016-6-5;Bekkefaret 61;71211.0
19040;Duong;Frøya;1998-11-18;Thomassletta 27;3965.0
19041;Østgaard;Martine;2013-0-17;Tarlebøveien 27;54816.0
19042;Korsmo;Nora;1999-8-22;Ålmoveien 25;69561.0
19043;Sletvold;Pia;1995-5-12;Kari Trestakks vei 97;24860.0
19044;Dahl;Oscar;2013-12-4;De Eldres vei 29;28380.0
19045;Danielsen;Jenny;2004-1-13;Frogner plass 34;78543.0
19046;Refsdal;Syed;1995-12-20;Hestengbakken 16;10466.0
19047;Arnøy;Mie;2006-8-6;Vallehellene 90;56254.0
19048;Skog;Markus;2001-10-23;Ballestadvegen 97;1064.0
19049;Solem;Amina;2010-9-6;Knattenvegen 97;63613.0
19050;Dahl;Ulrik;2002-5-19;Kornveien 37;33057.0
19051;Foss;Martin;2005-12-26;Sandskargata 73;42796.0
19052;Svensen;Leo;1996-6-27;Nils Collett Vogts vei 27;58041.0
19053;Hellesø;Magnus;2014-2-18;Thomas Von Westens gate 90;74244.0
19054;Fischer;Mathias;2003-10-7;Marierostien 66;36768.0
19055;Bjørvik;Dominik;2000-6-20;Skarvaveien 37;70935.0
19056;Skauge;Linnea;1997-8-15;Olav Nygards veg 46;7431.0
19057;Sollid;Jacob;2012-8-1;Nærbøgata 6;65267.0
19058;Johansen;Aron;2017-11-26;Skytterlagsveien 15;35708.0
19059;Pettersen;Adrian;2006-9-1;Sleggeveien 65;51013.0
19060;Borchgrevink;Karoline;2012-8-9;Åsmund Vinjes vei 84;89972.0
19061;Liknes;Sebastian;2016-10-5;Halvor Flodens veg 43;11381.0
19062;Thorkildsen;Christian;2004-0-10;Skolebakken 74;99766.0
19063;Karlsen;Lisa;2007-10-7;Sandskargata 76;73123.0
19064;Tran;Bernard;1998-11-20;Fasanveien 93;91048.0
19065;Mjelde;Angelica;2004-10-25;Adjunkt Dørums gate 16;13182.0
19066;Brastad;Nicoline;1996-2-12;Konvertorveien 67;18535.0
19067;Øksendal;Sabrina;2017-0-7;Hans og Grete stien 47;6828.0
19068;Osnes;Tore;2015-11-16;Fagernes 25;69216.0
19069;Pedersen;Jakob;2006-0-1;Friggs veg 78;80842.0
19070;Syversen;Ali;2017-11-25;Bankbakken 16;8339.0
19071;Jacobsen;Truls;2015-8-2;Telthusveien 46;50718.0
19072;Hansen;Elias;1995-0-1;Askeladdvegen 46;95151.0
19073;Gundersen;Simen;2016-3-1;Dammanns vei 6;88546.0
19074;Olsen;Karen;2015-12-9;Peder Myhres veg 21;79945.0
19075;Hagen;Oliver;1999-7-27;Ruseløkkveien 62;4633.0
19076;Johansen;Mohammed;2000-4-17;Irisveien 47;22421.0
19077;Ness;Tuva;1996-7-13;Banuren 35;88851.0
19078;Gjerde;Petter;2010-1-16;Harpunveien 89;37829.0
19079;Skaugen;Elias;1996-0-21;Nørstrudvegen 54;57890.0
19080;Dalene;Leo;2015-7-18;Urskjellveien 38;49437.0
19081;Johansen;Ingrid;2004-11-3;Mørkvedtråkket 59;34460.0
19082;Holm;Lucas;1996-7-10;Bølerbakken 2;45650.0
19083;Vang;Ea;2001-6-0;Haugsåsen 88;84940.0
19084;Krogstad;Lene;2007-11-22;Rolandstredet 86;57850.0
19085;Johansen;Sander;2018-9-18;Kolleveien 15;95953.0
19086;Kruse;Eirik;2011-5-15;Ognagata 32;99915.0
19087;Bjune;Dennis;2018-10-6;Vollane 96;98280.0
19088;Giske;Selma;1996-12-19;Nordeidstølen 4;25889.0
19089;Nikolaisen;Elise;2000-11-28;Åsmund Vinjes vei 10;41352.0
19090;Sigurdsen;Mathea;1997-8-0;Ditlev Bloms veg 38;46197.0
19091;Kvande;Kristian;1996-1-8;Rifleveien 6;97080.0
19092;Mathisen;Jon;2009-1-19;Underhaugsvegen 81;51627.0
19093;Nørstebø;Ellinor;2009-2-21;Turveien 54;10245.0
19094;Vonheim;Emilie;1996-11-4;Hannibalveien 1;96105.0
19095;Hansen;Max;2000-10-18;Roald Amundsens gate 22;2815.0
19096;Wilhelmsen;Erica;2008-2-18;Anders Liaklevs veg 64;39312.0
19097;Paulsen;Torjus;1997-12-4;Sandskargata 79;1483.0
19098;Austbø;Emma;2008-6-12;Malmveien 83;84962.0
19099;Jørgensen;Ida;1999-9-24;Sjøvegen 73;14232.0
19100;Larsen;Ea;2007-9-17;Fossestuvegen 33;74416.0
19101;Andorsen;Anna;2005-6-13;Nordbø 16;24277.0
19102;Knutsen;Mathea;2007-2-14;Nordre Holen 41;50579.0
19103;Begum;Mathilda;2015-3-14;Gaukveien 51;6013.0
19104;Dale;Synne;2001-4-12;Kirseboms vei 21;5030.0
19105;Hovden;Vetle;2015-3-27;Nedre Stokkavei 23;82851.0
19106;Toresen;Karoline;2007-2-22;Hummelvikveien 9;22568.0
19107;Johannessen;Nina;2010-10-26;Lars Nøsens veg 48;51376.0
19108;Slette;Magnus;1999-2-28;Løkkaveien 40;61186.0
19109;Simonsen;Kenneth;2012-10-27;Hattemaker Knudsens vei 24;16048.0
19110;Lomeland;Kaya;2002-10-12;Kamperhauggata 23;58214.0
19111;Skråmestø;Sander;2017-9-16;Nedre Eidstredet 38;59316.0
19112;Hildre;Sigrid;2002-4-0;Gamle Jåttåvågen 69;80509.0
19113;Skogen;Celine;2010-6-22;Bekkefaret 58;5882.0
19114;Øksendal;Patrick;2002-7-9;Furusethveien 56;5121.0
19115;Nilsen;Nora;2004-6-8;Lågendalsveien 52;46102.0
19116;Skår;Åse;1996-2-25;Nedre Prestavegen 84;8498.0
19117;Lien;Hannah;2005-5-18;Kråkemyro 71;16491.0
19118;Henriksen;Thea;1998-12-23;Husvikveien 79;76508.0
19119;Akhtar;Tobias;2019-0-8;Blåtoppveien 77;4285.0
19120;Rønning;Isabel;1995-12-16;Kleivastø 29;54334.0
19121;Lunde;Marie;2009-3-27;Vassfaret 61;3732.0
19122;Opstad;Matteo;2014-2-11;Kila 34;77530.0
19123;Skramstad;Kenan;2003-2-6;Belsbyveien 43;59268.0
19124;Johansen;Erik;2017-3-9;Hubroveien 6;61813.0
19125;Jørgensen;Ahmed;2006-2-18;Solvegen 13;62345.0
19126;Lien;Kaya;2016-5-22;Lademoens Kirkealle 90;20537.0
19127;Amundsen;Agathe;2014-4-22;Buergrenda 7;51855.0
19128;Eriksen;Matheo;2000-12-15;Sleiverudåsen 58;49881.0
19129;Røstad;Halvor;1996-6-21;Stasjonsvegen 30;85839.0
19130;Nyhus;Sander;2010-10-11;Vammatoppen 13;18286.0
19131;Eilertsen;Sara;2018-3-14;Oksenøyveien 88;96717.0
19132;Sollid;Mathias;2017-4-28;Kroken 28;90459.0
19133;Ingvaldsen;Marie;2001-5-11;Frue terrasse 19;29584.0
19134;Daleng;Nora;2010-10-13;Odins vei 75;41393.0
19135;Osnes;Lene;2008-0-7;Borgenbråten 60;11953.0
19136;Ahmadi;Jonathan;2007-10-13;Rorhusvegen 19;73973.0
19137;Pedersen;Tobias;2013-1-20;Asalveien 25;55940.0
19138;Lie;Kristoffer;2014-5-1;Adolph Tidemands vei 85;52052.0
19139;Lea;Emine;2009-10-19;Ladebekken 42;83841.0
19140;Sand;Håvard;1997-11-3;Solegårdsveien 35;99137.0
19141;Landro;Herman;2004-10-24;Svehaug 64;9330.0
19142;Lea;Halvor;1997-0-18;Vognmannsgata 5;13329.0
19143;Misje;Vetle;1999-9-15;Nordliskrenten 53;21980.0
19144;Lund;Ole;1995-2-26;Gullerud 20;32330.0
19145;Eilertsen;Synne;2017-0-26;Herman Døhlens vei 95;75119.0
19146;Flåten;David;2013-7-16;Folke Bernadottes vei 66;87219.0
19147;Fischer;Ida;2017-10-7;Kronprins Olavs allé 88;21385.0
19148;Amundsen;Lukas;2017-2-20;Oksenøyveien 15;1498.0
19149;Vollan;Adrian;1996-2-5;Kjelleviktoppen 48;48028.0
19150;Kaur;Una;2013-2-22;Kirkegårdsveien 79;80267.0
19151;Løberg;Noel;2001-3-17;Hyttegata 52;27617.0
19152;Nilssen;Amalie;2001-2-14;Magnus Lagabøters veg 93;88815.0
19153;Iden;Ebba;1997-8-14;Lunden 52;10452.0
19154;Holth;Mikkel;2000-5-14;Geiteramsveien 5;91193.0
19155;Larsen;Tiril;2002-6-25;Bernt Balchens vei 75;76496.0
19156;Sletvold;Odin;2009-2-20;Hyttegata 19;97277.0
19157;Begum;Dominykas;2009-4-19;Rødtvetkroken 79;50742.0
19158;Moe;Lara;1996-4-0;Johan Bojers veg 16;4124.0
19159;Meland;Frida;2000-0-9;Furusethveien 97;82592.0
19160;Borg;Sander;1996-7-23;Store Skippergate 40;12723.0
19161;Jensen;Ayub;2011-6-14;Lamøya 77;33644.0
19162;Nilsen;Magnus;1997-12-24;Hauges vei 72;86218.0
19163;Røysland;Thomas;2017-0-18;Aabys gate 94;5198.0
19164;Sollid;Kristian;2016-7-15;Thomas Von Westens gate 74;3808.0
19165;Harstad;Eva;1998-10-19;Axel Dahls terrasse 21;86426.0
19166;Larsen;Jenny;2001-8-24;Åsligrenda 75;497.0
19167;Holmefjord;Emilie;1997-5-7;Flatberget 95;29039.0
19168;Gjøsund;Pernille;1997-1-13;Øivinds veg 99;75903.0
19169;Miller;Edvard;1995-2-0;Ole Nypans veg 54;2783.0
19170;Iversen;Martine;1995-9-28;Grankollen 83;39398.0
19171;Nyheim;Lara;2015-7-26;Løkka Bru 27;19217.0
19172;Vik;Amina;2013-10-2;Lerstadtoppen 5;57560.0
19173;Nilsen;Olava;2008-9-22;Gustav A Devolds gate 22;98080.0
19174;Ommundsen;Emmett;2001-9-2;Midtveien 10;68095.0
19175;Hansen;Petter;2004-3-25;Grønliveien 82;52678.0
19176;Wang;Emma;2004-5-21;Dammanns vei 18;78196.0
19177;Stenberg;Emilie;1999-4-12;Aabys gate 22;61804.0
19178;Herland;Julia;2010-4-26;Krebs gate 10;87451.0
19179;Sollid;Nikolai;2007-4-2;Dronning Blancas gate 41;24501.0
19180;Lund;Isak;2017-1-6;Thomas Von Westens gate 7;36890.0
19181;Kaur;Sandra;2003-6-2;Ditlev Bloms veg 42;48407.0
19182;Askim;Ylva;2002-8-13;Dammanns vei 12;89899.0
19183;Schrøder;Aurora;2018-12-22;Torpegata 17;88338.0
19184;Anwar;Astrid;1998-0-3;Kløverveien 29;44076.0
19185;Nystuen;Ylva;1996-10-3;Skarpsnogata 82;49498.0
19186;Fosse;Vilja;1999-11-7;Kløveråsveien 74;85843.0
19187;Aronsen;Nora;2001-2-14;Nordmørgata 25;69158.0
19188;Sæbø;Sean;1999-7-16;Stikrudsgata 52;48434.0
19189;Skjerven;Ida;1999-11-10;Øvre Bøkeligate 85;4506.0
19190;Kaya;Carl;2018-7-18;Åttringsveien 57;52776.0
19191;Torgersen;Daniel;1995-4-8;Nedre Vågen 28;39445.0
19192;Hussein;Emilia;2009-11-8;Strandgata 57;95295.0
19193;Bell;Eline;2004-2-14;Solegårdsveien 30;66027.0
19194;Dale;Vanessa;2017-9-28;Nedre Prestavegen 45;61801.0
19195;Odden;Amina;1997-0-1;Schweigaards gate 80;48700.0
19196;Hestvik;Oskar;2016-10-27;Oskar Braatens veg 96;47238.0
19197;Johansen;Christoffer;2001-9-9;Husebybakken 92;36853.0
19198;Michaelsen;Jacob;2016-8-23;Stensveien 94;39987.0
19199;Solstad;Martine;2004-10-3;Salmakergata 95;29108.0
19200;Johansen;Alva;2000-4-3;Eckmannsbakken 24;58768.0
19201;Jensen;Petter;2008-12-5;Rasmus Mortensens vei 66;91654.0
19202;Johannessen;Nora;1998-11-22;Røykåskroken 12;29690.0
19203;Andreassen;Martine;2010-3-2;Forushagen 16;54921.0
19204;Sand;Emilie;2013-5-13;Ørpehaugvegen 11;83115.0
19205;Christiansen;Odin;2002-7-27;Lundetunet 85;95843.0
19206;Opsahl;Daniel;2007-3-27;Hestengbakken 93;51712.0
19207;Røvik;Idunn;2009-11-7;Grenseveien 24;64479.0
19208;Wold;Kristian;2006-12-7;Krebs gate 13;20175.0
19209;Sagen;Elliot;2011-10-3;Veslevegen 40;41792.0
19210;Opsahl;Helena;2019-10-1;Fossestuvegen 1;13204.0
19211;Ruud;Martine;2018-9-1;Ole Nypans veg 4;31824.0
19212;Korsnes;Mohammad;2000-5-12;Måsesvingen 51;79257.0
19213;Paulsen;Timian;2012-10-22;Strupen 20;87376.0
19214;Olsrud;Angelica;2016-3-6;Sivertvegen 31;57272.0
19215;Lindblad;Jakob;2012-9-4;Jernverksgata 16;53958.0
19216;Rønning;Norah;1998-11-24;Steinbekk gård 57;60799.0
19217;Skretting;Celine;2012-9-2;Muslingveien 16;70223.0
19218;Haugom;Anna;2009-12-18;Stunnerveien 96;31246.0
19219;Jansen;Lars;2006-5-12;Kvietunet 12;33443.0
19220;Meyer;Magnus;2003-1-25;Grenseveien 71;56487.0
19221;Eriksen;Norah;2000-0-8;Furustadveien (uten husnummer) 9;35568.0
19222;Larsen;Malin;1996-5-1;Håndtaket 44;33394.0
19223;Karlsen;Vebjørn;2008-10-27;Jorvardeveien 82;96162.0
19224;Begum;Elise;2001-6-16;Munkerudkleiva 9;12874.0
19225;Heide;Emmett;2010-5-8;H.Abr.Hansens gate 44;12053.0
19226;Iversen;Jenny;2010-10-19;Sigrid Undsets veg 12;73215.0
19227;Øvrebø;Herman;1997-7-2;Riegelsbakken 94;69483.0
19228;Berg;Milla;2002-3-7;Vettaliveien 44;75494.0
19229;Standal;Jonas;1996-10-9;Kristian Larsens veg 58;39941.0
19230;Tafjord;Maciej;2016-9-8;Sletteheia 21;15930.0
19231;Iden;Lucas;2009-9-9;Øvre Sverresborg 26;61122.0
19232;Østrem;Ingebjørg;2000-6-24;Nedre Nattland 73;50584.0
19233;Oppedal;Amalie;1996-2-1;Trimveien 96;4175.0
19234;Rygg;Emma;1999-1-24;Ulsberghagen 3;53838.0
19235;Habbestad;Sebastian;2011-9-24;Lågendalsveien 79;85921.0
19236;Refsdal;Sander;2015-9-12;Åledalsveien 68;19709.0
19237;Liabø;Odin;2019-4-25;Orreveien 100;22246.0
19238;Vold;Herman;2008-8-17;Karisvingen 26;12797.0
19239;Hestad;Ole;2016-4-27;Sletteheia 69;87452.0
19240;Torgersen;Gustav;2009-12-18;Knausen 91;77723.0
19241;Aas;Ulrikke;2002-2-3;Lillengveien 51;31424.0
19242;Svendsen;Lærke;1996-4-16;Solegladveien 88;90652.0
19243;Jørstad;Simon;2004-6-7;Eikelia 78;56862.0
19244;Lien;Alva;2004-9-22;Mikjelsbakken 67;44396.0
19245;Nilsen;Ayman;2014-10-10;Thaulows vei 86;43177.0
19246;Skjevik;Pernille;2017-4-19;Stranddalsveien 93;53102.0
19247;Andersen;Maiken;2015-10-0;Jeppevegen 84;71298.0
19248;Rørvik;Sebastian;1999-1-28;Skjønningsengvegen 82;66374.0
19249;Helland;Jenny;2001-6-14;Hansbakken 40;29672.0
19250;Skare;Oliver;2008-7-22;Thulstrups gate 22;86901.0
19251;Andersen;Mathias;2008-12-16;Bertelsbakken 17;96772.0
19252;Moe;Trygve;2002-2-25;Allehelgens gate 27;80401.0
19253;Nordberg;Ada;2011-6-23;Bruksgata 26;24720.0
19254;Larsen;Marcus;2005-4-13;Brandstorpveien 55;58426.0
19255;Berg;Elisabeth;2018-12-9;Vidars vei 41;3736.0
19256;Rørvik;Åsmund;2016-12-20;Øvre Sverresborg 65;20740.0
19257;Sveen;Sandra;1997-3-6;Veslevegen 59;9073.0
19258;Syversen;Martin;2009-8-4;Øivinds veg 33;61381.0
19259;Berg;Aurora;2006-3-5;Sorrisniva 75;37114.0
19260;Simonsen;Kaja;1998-3-4;Klokkargårdsbakken 91;81442.0
19261;Sara;Maja;2015-11-8;Furustadveien (uten husnummer) 77;98377.0
19262;Gjersøe;Odin;1995-1-18;Myrlandsvegen 10;88917.0
19263;Bø;Gaute;1996-0-6;Steinurbakken 25;25294.0
19264;Johannessen;Ulrik;2005-10-19;Yttervikveien 23;72691.0
19265;Strøm;Mathilda;2011-10-22;Brattbakken 68;37248.0
19266;Larsen;Isabel;2002-1-28;Husebybakken 96;15356.0
19267;Gunnestad;Ellen;2014-10-17;Orrehaugen 36;22750.0
19268;Larsen;Mikal;2001-3-12;Ryes gate 71;14260.0
19269;Larsen;Celine;2014-2-28;Årenga 64;24736.0
19270;Erdal;Marius;2010-7-17;Heggestien 4;89092.0
19271;Reiersen;Amalie;2016-4-0;Digerudvegen 93;61296.0
19272;Berg;Mika;2004-9-7;Åsligrenda 60;614.0
19273;Andresen;Julie;2003-1-14;Hvidstenveien 81;65633.0
19274;Ellingsen;Even;1996-9-2;Rolandstredet 37;46499.0
19275;Tellefsen;Anna;2016-7-9;Lillealteren 44;53660.0
19276;Noreng;Christina;2001-0-5;Bjerkastien 66;96848.0
19277;Karlsen;Iben;2004-2-18;Godheimveien 14;18579.0
19278;Pettersen;Agathe;1998-3-0;Bekkefaret 12;88000.0
19279;Karlsen;Dominik;1999-2-21;Maries vei 21;5762.0
19280;Johansen;Alfred;2012-6-9;Beverstien 47;10896.0
19281;Hansen;Vanessa;2019-8-23;Mons Slettens veg 63;64109.0
19282;Ingvaldsen;Martin;2013-0-15;Skjolddalen 81;18233.0
19283;Miller;Aria;2017-9-15;Stølshaug 82;51589.0
19284;Lunde;Mohammed;2002-11-2;Ringsveien 5;67687.0
19285;Lunde;Abdullah;2010-12-28;Th. Engers veg 11;78787.0
19286;Hågensen;Nora;2007-3-8;Tegeveien 96;42535.0
19287;Østgaard;Oliver;2014-0-3;Riegelsbakken 82;16161.0
19288;Liknes;Oskar;2018-4-20;Siksakveien 84;59754.0
19289;Valla;Mathias;1996-5-19;Lunas vei 7;59549.0
19290;Englund;Adrian;1999-5-17;Torkevegen 5;65204.0
19291;Solheim;Emine;2005-3-22;Båtsmannsveien 79;36370.0
19292;Larsen;Isaac;2000-3-22;Ruths vei 10;24913.0
19293;Nilsen;Angelica;2003-8-13;Harehaugveien 28;7152.0
19294;Skeie;Julie;2016-1-9;Paul Bentsens gate 88;59055.0
19295;Bjørkum;Liam;1999-12-28;Hofsfossveien 100;95477.0
19296;Hogstad;Alvilde;2009-2-13;Lamøya 63;26208.0
19297;Osnes;Mariell;2003-10-5;Syftesokbakken 11;7127.0
19298;Øvrebø;Jonas;2011-8-19;Serinelystveien 81;91897.0
19299;Pedersen;Kristoffer;2004-5-3;Harestien 61;29151.0
19300;Eikås;Kristian;2007-11-18;Langelandsvegen 48;97654.0
19301;Sødal;Stefan;2015-6-2;Rokkahaugen 88;48198.0
19302;Løland;Felix;2017-6-8;Hans og Grete stien 38;91622.0
19303;Kolnes;Fatima;2002-5-7;Ruths vei 54;6042.0
19304;Braathen;Olava;2000-10-12;Gravavegen 82;36885.0
19305;Schei;Tilde;2012-0-9;Sivertvegen 57;55782.0
19306;Johansen;Vilhelm;2009-8-23;Peterhofveien 41;21361.0
19307;Tafjord;Fredrik;2016-4-17;Bergelandsgata 84;43476.0
19308;Mjelde;Mikkel;2008-0-10;Måsesvingen 98;30149.0
19309;Ali;Torben;2014-4-6;Hertzbergs gate 92;2209.0
19310;Stenhaug;Emilie;1999-9-1;Grindalsgata 34;55844.0
19311;Ali;Liam;1999-12-1;Daniel Bildts gate 58;52033.0
19312;Holm;Åse;2008-9-7;Vassåsveien 95;9232.0
19313;Lian;Matheo;2010-6-16;Lifjellveien 62;81259.0
19314;Lien;Maja;2009-8-28;Storgaten 8;4095.0
19315;Karlsen;Isaac;2015-11-5;Ginatunet 28;2827.0
19316;Bjønness;Selin;1997-1-3;Rifleveien 20;10519.0
19317;Myren;Mia;2016-6-16;Elveosen 14;73003.0
19318;Arnøy;Jonathan;2007-9-27;Kragstadveien 98;13363.0
19319;Gjøsund;Oliver;2001-10-16;Sørhella 96;47556.0
19320;Sogn;Frank;1999-9-12;Torpegata 27;87916.0
19321;Aarflot;Anna;2005-8-17;Rugdeneset 84;45536.0
19322;Anti;Lukas;1999-11-24;Nisevegen 87;27752.0
19323;Moe;Sebastian;2001-11-3;Kamfjordlia 56;86305.0
19324;Dale;Jacob;2016-2-16;Normannsgata 76;36693.0
19325;Pedersen;Lucas;2017-0-26;Gaupevegen 99;9029.0
19326;Hansen;Nora;2013-12-22;Gåseidstien 7;80578.0
19327;Hansen;Maria;1995-9-25;Sørumgata 53;15100.0
19328;Midtbø;Luna;2002-4-16;Rødgata 53;59612.0
19329;Waage;Dominik;2000-4-1;Bergelandsgata 38;67688.0
19330;Mathisen;Dennis;2010-0-19;Skjolddalen 30;45001.0
19331;Dale;Jens;2006-2-1;Dragonstien 40;3936.0
19332;Skog;Emil;2012-10-28;Stridestraumvegen 9;62409.0
19333;Linde;Adrian;2010-12-26;Kongevegen 57;24258.0
19334;Netland;Linea;2004-3-10;Skogveien 21;60333.0
19335;Hasle;Emma;2009-2-9;Otto Nielsens veg 46;39818.0
19336;Sogn;Idunn;2017-9-16;Buergrenda 8;52665.0
19337;Andersson;Theo;2012-4-8;Sagplassvegen 66;14711.0
19338;Pedersen;Maia;2014-7-4;Isnesveien 16;7327.0
19339;Klingenberg;Olava;2011-8-1;Bahustunet 7;57096.0
19340;Rye;Victor;2002-6-13;Kremleveien 15;42465.0
19341;Martinsen;Kristina;1996-7-3;Grensevegen 49;55662.0
19342;Berg;Millian;2009-7-24;Normannsgata 48;14270.0
19343;Mortensen;Christine;1995-9-27;Rifleveien 43;92980.0
19344;Nordtveit;Maiken;1998-0-3;Gunnar Reiss-andersens gate 64;33734.0
19345;Nesheim;Alva;2002-6-2;Hjørnerødgata 21;21544.0
19346;Gjersøe;Mina;2011-3-15;Steintangvegen 71;53713.0
19347;Syversen;Oscar;1995-9-16;Siksakveien 13;36134.0
19348;Moe;Andreas;2002-8-22;Blindheimsnesvegen 35;82608.0
19349;Eide;Nora;2008-10-17;Sneveien 54;96897.0
19350;Johnsen;Danial;2010-10-28;Kartverksveien 91;16646.0
19351;Christensen;Sofia;1998-8-18;Trestegveien 60;97652.0
19352;Ali;Olea;2015-9-8;Ekrehaugen 47;17297.0
19353;Boge;Freya;2015-9-12;Knerten 78;93196.0
19354;Opheim;Isak;2018-9-25;Falsens gate 81;77508.0
19355;Strøm;Karl;2001-7-13;Ove Jensens vei 94;83981.0
19356;Holm;Sofia;2016-6-1;Tevlingveien 16;86664.0
19357;Skauge;Sander;2007-10-9;Oppsjøveien 61;29265.0
19358;Salomonsen;Wilma;2002-5-26;Vammatoppen 95;5203.0
19359;Tonstad;Magnus;2000-10-25;Råbekksvingen 26;8862.0
19360;Mjelde;Lara;2015-12-27;Frusetsvingen 64;92025.0
